filename,category,score,left,top,bottom,right
1 FRANK ST; New Haven-W-1.png,MS,0.8805989027023315,0.747295711491559,0.40605832760532695,0.43409186974167824,0.7719533540107109
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.14882250130176544,-0.001719421027479945,0.6284907584389051,0.6572331661979357,0.00811843916371062
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.12213214486837387,0.9807051629633516,0.4662221943338712,0.5077836637695631,1.0007799461081222
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.10739138722419739,0.13705757824150291,0.5677321180701256,0.5899738247195879,0.14852398472863274
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.061599306762218475,0.09736543571626818,0.1815181809167067,0.20688873156905174,0.11131951132336178
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.05478743836283684,0.14507782902266528,0.5086811209718386,0.5376746033628782,0.15771312206178098
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.054476551711559296,0.1508421938161592,0.45684600497285527,0.48377759630481404,0.1627337312376177
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.01562297809869051,0.08441760813867724,0.46943673367301625,0.49435113991300267,0.09964991179672447
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.014560705982148647,-0.0021554680692183006,0.16803993905584017,0.20627850169936815,0.007049269168763547
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.013435626402497292,-0.0019603790463627994,0.6388816883166631,0.6690481454133987,0.006455427086031115
103 WALNUT ST; NAUGATUCK-E-1.png,MS,0.010212410241365433,0.0007769139231862249,0.5336927163104216,0.5591610682507356,0.013906152264491932
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.9894874095916748,0.7990413163159344,0.6535052383939425,0.6757635350028673,0.8245446681976318
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.9862145185470581,0.45442985360686844,0.6482850971321265,0.6777027187248071,0.4797816711503106
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.9774267077445984,0.449826246177828,0.601577582458655,0.6283673619230589,0.4730827429810086
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.9188353419303894,0.43511812348623535,0.6387271247804165,0.6710980571806431,0.46012162920590993
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.9170312285423279,0.7783970067629943,0.6444199960678816,0.6624263841658831,0.7994949874040242
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.9073890447616577,0.4701449709969598,0.6114602213104566,0.6339295580983162,0.49790446500520447
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.897616446018219,0.7313006624982163,0.6448022164404392,0.663868940124909,0.7519853960823368
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.8430154919624329,0.7947152691918451,0.6093889828771353,0.6291156653314829,0.8173345552908408
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.8240695595741272,0.43986376878377553,0.6226412964363893,0.6488467343151569,0.4623620349007684
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.8180879950523376,0.8170838702369381,0.610787154485782,0.6338229961693287,0.838624133451565
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.8148167133331299,0.5048558413982391,0.6508342524369558,0.673131138086319,0.5277461079326836
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.7580480575561523,0.7638982566627296,0.6779695500930151,0.700671578447024,0.7913496945355389
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.7400542497634888,0.8117581920043843,0.6275377534329891,0.6485435701906681,0.8355171656286394
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.7240516543388367,0.7468097516008325,0.6603962232669195,0.6803490668535233,0.7743215061522819
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.6866908073425293,0.7626408789608929,0.6252951491624117,0.6448760163038969,0.7855760696771983
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.6732285618782043,0.6920594234724302,0.6578109040856361,0.681685708463192,0.7296921659160305
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.67011958360672,0.7915501481777912,0.6813879311084747,0.7020492255687714,0.8143200729344342
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.5465860962867737,0.6682983894605894,0.6228434313088655,0.6414967309683561,0.6894651586944992
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.28967010974884033,0.4897503450110152,0.627866038431724,0.6486954602102438,0.5136339100631507
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.23213817179203033,0.744475506447457,0.6099124743292729,0.627350569392244,0.769777233536179
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.22861476242542267,0.7174886424799223,0.6241297777742147,0.6420924607664347,0.7399187160504831
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.22730809450149536,0.5312684790508168,0.6202818602323532,0.6415696094433466,0.5585028948010625
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.13565686345100403,0.6963762423476657,0.6076317528883616,0.6258789797623953,0.7216696263970556
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.10762538015842438,0.49916842499294795,0.5983739097913107,0.6197124918301901,0.5267691451150018
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.0648554116487503,0.4834495589539811,0.6197302788496017,0.6414732486009598,0.5100308141192874
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.04245809093117714,0.5949735093761135,0.6610841068128744,0.7002634095648924,0.649561266641359
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.02295088954269886,0.6836282337034071,0.645038848121961,0.6616668651501337,0.7092494996818336
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.019769322127103806,0.518349779618753,0.61419727653265,0.6345761393507322,0.5492219119458586
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.012584751471877098,0.7139219834997848,0.6804111935198307,0.6988212130963802,0.745603975412008
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.011864898726344109,0.5509858695236413,0.6013638203342756,0.6227427298823992,0.5766827689634787
103 WALNUT ST; NAUGATUCK-S-1.png,MS,0.010210942476987839,0.5524916101146389,0.6545867671569189,0.6763272533814112,0.5780089771425402
104 CITY HILL ST; NAUGATUCK-N-1 - Copy.png,MS,0.02594352886080742,0.25551771070506124,0.5255089675386747,0.5605307345589002,0.28044926556381017
104 CITY HILL ST; NAUGATUCK-N-1.png,MS,0.02594352886080742,0.25551771070506124,0.5255089675386747,0.5605307345589002,0.28044926556381017
105 MEADOW LARK RD; NAUGATUCK-E-1.png,MS,0.027443120256066322,0.5049614696889311,0.3687209313114484,0.39695779234170914,0.5380660472689448
105 SCHOOL ST; NAUGATUCK-E-1.png,MS,0.019754856824874878,0.18970558691669154,0.8637074107925097,0.8965830529729525,0.21282833089699615
105 SCHOOL ST; NAUGATUCK-E-1.png,MS,0.012202762067317963,0.2405051025184425,0.4348830555876096,0.47369375079870224,0.2709710018054859
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.3908730745315552,0.40349209066983815,0.19977892811099687,0.22429961586991945,0.4277594145890829
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.33957013487815857,0.3769746809392362,0.25977593412001926,0.28150346130132675,0.39518185402895956
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.3086976110935211,0.37830203207763463,0.26934149364630383,0.2942015081644058,0.39778936312005325
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.18362893164157867,0.3422552153870866,0.14802071079611778,0.17609021440148354,0.36248938135198644
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.058775316923856735,0.3951528233450812,0.22677635898192725,0.2527126496036847,0.41497185745754755
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.05827643722295761,0.3927588591704497,0.25213417162497836,0.2743001307050387,0.41150201333535685
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.03025699034333229,0.3874928661294886,0.2291556273897489,0.2523472234606743,0.4030913372297545
105 SCHOOL ST; NAUGATUCK-N-1.png,MS,0.011133193038403988,0.3866769389526264,0.202160757035017,0.2241722730298837,0.40195027315938797
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.996687650680542,0.5005812089185457,0.552500401933988,0.5750709424416224,0.5173675603157765
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.9950241446495056,0.47573956283363134,0.5069141661127409,0.5303668702642123,0.4903720069575954
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.9922221899032593,0.5303520020600911,0.5721258024374644,0.5948051114877065,0.545145496323302
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.9908203482627869,0.5842117602760727,0.6097250034411749,0.6341099689404169,0.5996467503341468
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.9904220700263977,0.5138038090757422,0.44362860669692356,0.46470056225856143,0.529594455216382
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.9890391826629639,0.5518888372021753,0.14510912323991457,0.16862075900038084,0.5667014403923137
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.9888160228729248,0.48315949456111806,0.452822503944238,0.4763632044196129,0.4991785601989643
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.9857940077781677,0.6028518652593767,0.2081317032376925,0.23122708747784296,0.6203606088419218
107 WALNUT ST; NAUGATUCK-E-1.png,MS,0.982810378074646,0.5594914636096439,0.5925763112803301,0.6140626606841882,0.5731477254145855
